CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,PCA1,PCA2,Churn,Churn_Probability,Churn_Risk,Retention_Action
16836.0,40,2,251.87,3,3,2,332,Loyal Customers,0,-0.1260915314574783,-0.5955438957419912,0,,Low Risk,No immediate action
16837.0,31,11,3170.98,4,5,5,455,Champions,0,0.90284156654994,-0.3913348539398462,0,0.003594089759261,Low Risk,No immediate action
16838.0,197,2,588.85,1,3,3,133,At Risk,1,-0.6998484848500426,0.840709624512602,1,,Low Risk,No immediate action
16839.0,9,34,16594.35,5,5,5,555,Champions,3,3.9477974376572393,0.4075963999064698,0,0.01,Low Risk,No immediate action
16841.0,37,6,1869.82,3,5,4,354,Loyal Customers,0,0.3499445654164296,-0.4813255050730877,0,0.0011168101239688,Low Risk,No immediate action
16842.0,101,3,1264.19,2,4,4,244,At Risk,0,-0.1993319301997519,0.0192675777137835,1,0.9961871355285656,High Risk,Discount coupon
16843.0,43,16,10196.57,3,5,5,355,Loyal Customers,3,1.789704206251163,0.1188565704368994,0,0.0,Low Risk,No immediate action
16846.0,50,1,214.32,3,2,1,321,Others,0,-0.2545025780433025,-0.5238796018766901,0,0.002637024729744,Low Risk,No immediate action
16847.0,43,1,193.44,3,2,1,321,Others,0,-0.2293327297632607,-0.5881795409128842,0,0.0040915527420233,Low Risk,No immediate action
16848.0,53,1,281.42,3,2,2,322,Others,0,-0.261201249649474,-0.4937090052917791,0,,Low Risk,No immediate action
16849.0,187,1,124.57,1,2,1,121,Lost Customers,1,-0.7821531785616882,0.7121625764068862,1,,Low Risk,Re-engagement campaign
16850.0,334,1,332.41,1,2,2,122,Lost Customers,1,-1.326935415444567,2.0520957211743704,1,1.0,High Risk,Re-engagement campaign
16851.0,4,3,342.45,5,4,2,542,Loyal Customers,0,0.104988408519363,-0.9001677295068423,0,,Low Risk,No immediate action
16852.0,10,2,144.91,5,3,1,531,Loyal Customers,0,-0.0194493038190682,-0.871900403913246,0,,Low Risk,No immediate action
16855.0,24,2,328.40000000000003,4,3,2,432,Loyal Customers,0,-0.0598245020177501,-0.7369308027065365,0,0.0025624388760056,Low Risk,No immediate action
16856.0,15,1,35.400000000000006,4,2,1,421,Potential Loyalists,0,-0.1338925550011805,-0.8487284240453807,0,,Low Risk,Personalized email campaign
16858.0,369,1,375.69000000000005,1,2,2,122,Lost Customers,1,-1.457081772062788,2.3708485210052404,1,,Low Risk,Re-engagement campaign
16859.0,145,2,747.81,2,3,3,233,At Risk,1,-0.4907914998508479,0.3771680114023156,1,,Low Risk,No immediate action
16861.0,60,2,173.76,3,3,1,331,Loyal Customers,0,-0.2076912686029473,-0.4180214060050163,0,0.004558016543225,Low Risk,No immediate action
16863.0,31,2,502.8,4,3,3,433,Loyal Customers,0,-0.0742009417855335,-0.6657312665802345,0,,Low Risk,No immediate action
16866.0,141,3,207.74,2,4,1,241,At Risk,0,-0.4258231589525865,0.3338538268045396,1,0.9824895517245004,High Risk,Discount coupon
16869.0,23,4,825.4200000000001,4,4,3,443,Loyal Customers,0,0.15435847141182,-0.6893158707020511,0,,Low Risk,No immediate action
16871.0,22,6,2812.34,4,5,5,455,Champions,0,0.4732906589008856,-0.5747408702729181,0,,Low Risk,No immediate action
16872.0,77,3,680.02,2,4,3,243,At Risk,0,-0.1490729622567483,-0.2242261287471522,0,,Low Risk,No immediate action
16873.0,5,6,7123.62,5,5,5,555,Champions,0,0.8410922937514405,-0.5348584978622787,0,,Low Risk,No immediate action
16875.0,67,5,2095.53,3,4,5,345,Loyal Customers,0,0.1639342107095607,-0.2167966457891404,0,,Low Risk,No immediate action
16877.0,12,6,853.72,5,5,3,553,Loyal Customers,0,0.3736415804326762,-0.7532829425057977,0,0.0032760506328309,Low Risk,No immediate action
16878.0,84,1,13.3,2,2,1,221,Others,0,-0.398019334441101,-0.2251579418111264,0,,Low Risk,No immediate action
16880.0,31,7,1519.08,4,5,4,454,Champions,0,0.435834791960821,-0.5342339920304437,0,,Low Risk,No immediate action
16881.0,67,1,432.0,3,2,2,322,Others,0,-0.3038902250376976,-0.3602184670100009,0,0.002637024729744,Low Risk,No immediate action
16882.0,67,3,705.12,3,4,3,343,Loyal Customers,0,-0.1092542167675766,-0.3136145484292956,0,,Low Risk,No immediate action
16883.0,187,2,276.73,1,3,2,132,At Risk,1,-0.6837383976366901,0.7361656411858115,1,,Low Risk,No immediate action
16884.0,38,2,429.84,3,3,2,332,Loyal Customers,0,-0.1059683242942773,-0.6056487467137627,0,,Low Risk,No immediate action
16885.0,15,3,471.51,4,4,2,442,Loyal Customers,0,0.0722026615376545,-0.7947993013888763,0,0.0024895517245003,Low Risk,No immediate action
16887.0,35,1,194.88,3,2,1,321,Others,0,-0.1987882410234899,-0.6605280078321242,0,,Low Risk,No immediate action
16889.0,195,3,1578.67,1,4,4,144,At Risk,1,-0.534930196726332,0.8842560613810726,1,,Low Risk,No immediate action
16891.0,2,5,809.7,5,4,3,543,Loyal Customers,0,0.3208837722171332,-0.8629423885200024,0,,Low Risk,No immediate action
16892.0,1,5,525.54,5,4,3,543,Loyal Customers,0,0.3047109671268561,-0.8847649426939311,0,,Low Risk,No immediate action
16893.0,367,1,145.93,1,2,1,121,Lost Customers,1,-1.4656245136535155,2.3424191994657915,1,1.0,High Risk,Re-engagement campaign
16895.0,65,1,219.14,3,2,1,321,Others,0,-0.3112447917726593,-0.3878882576034952,0,0.002637024729744,Low Risk,No immediate action
16897.0,299,2,289.78,1,3,2,132,At Risk,1,-1.1090263709425952,1.750536723777961,1,,Low Risk,No immediate action
16898.0,26,3,508.81,4,4,3,443,Loyal Customers,0,0.0329656172325691,-0.6935548117088227,0,,Low Risk,No immediate action
16899.0,8,6,1281.56,5,5,4,554,Champions,0,0.4189430108614189,-0.7702612672295728,0,,Low Risk,No immediate action
16900.0,17,3,887.11,4,4,3,443,Loyal Customers,0,0.0938111081695369,-0.7580178360035079,0,,Low Risk,No immediate action
16902.0,116,1,1706.88,2,2,4,224,Others,0,-0.4007231438737308,0.1406087849011655,1,,Low Risk,No immediate action
16903.0,29,1,373.24,4,2,2,422,Potential Loyalists,0,-0.163415990537883,-0.7068219233411586,0,,Low Risk,Personalized email campaign
16904.0,4,16,3754.27,5,5,5,555,Champions,3,1.4851813781600594,-0.5236917987150269,0,,Low Risk,No immediate action
16905.0,5,7,3102.43,5,5,5,555,Champions,0,0.6460946761965437,-0.6984168812073905,0,,Low Risk,No immediate action
16906.0,82,4,579.77,2,4,3,243,At Risk,0,-0.0874312002836724,-0.166308800440556,0,,Low Risk,No immediate action
16907.0,29,5,981.65,4,4,4,444,Champions,0,0.2302269627350784,-0.6108200010371477,0,,Low Risk,No immediate action
16909.0,72,1,379.14,3,2,2,322,Others,0,-0.3266336408850005,-0.3173358957743373,0,,Low Risk,No immediate action
16910.0,4,8,1510.06,5,5,4,554,Champions,0,0.6256635801901578,-0.7618692822913009,0,,Low Risk,No immediate action
16912.0,29,11,2575.38,4,5,5,455,Champions,0,0.8685780031110844,-0.4362059980395153,0,0.0032253822557377,Low Risk,No immediate action
16913.0,290,1,113.44,1,2,1,121,Lost Customers,1,-1.174892502111017,1.643982113099174,1,,Low Risk,Re-engagement campaign
16914.0,36,1,208.46,3,2,1,321,Others,0,-0.2016388887422727,-0.6508660384721704,0,,Low Risk,No immediate action
16915.0,9,6,621.6800000000001,5,5,3,553,Loyal Customers,0,0.3687439466713913,-0.7908663813525797,0,0.0160498881560507,Low Risk,No immediate action
16916.0,24,2,576.26,4,3,3,433,Loyal Customers,0,-0.0423984061745482,-0.7257913151169445,0,,Low Risk,No immediate action
16917.0,277,1,391.52,1,2,2,122,Lost Customers,1,-1.1058714750846963,1.5388083432925272,1,,Low Risk,Re-engagement campaign
16918.0,50,6,1068.82,3,5,4,354,Loyal Customers,0,0.2441590179417625,-0.3996531507846747,0,0.0026329580880727,Low Risk,No immediate action
16919.0,156,11,2596.45,2,5,5,255,At Risk,0,0.3867727959301688,0.7143002453363058,1,,Low Risk,No immediate action
16921.0,61,1,169.79,3,2,1,321,Others,0,-0.2994927790612469,-0.4263127700254767,0,,Low Risk,No immediate action
16923.0,12,19,7247.61,5,5,5,555,Champions,3,1.96349257327654,-0.242784855027568,0,,Low Risk,No immediate action
16924.0,21,3,846.75,4,4,3,443,Loyal Customers,0,0.0757519258539381,-0.7236251295674151,0,,Low Risk,No immediate action
16926.0,371,1,230.25,1,2,1,121,Lost Customers,1,-1.474917918394151,2.3824153566913235,1,,Low Risk,Re-engagement campaign
16927.0,116,3,543.05,2,4,3,243,At Risk,0,-0.3071136361357208,0.1226323488790133,1,,Low Risk,No immediate action
16928.0,80,17,2847.6,2,5,5,255,At Risk,3,1.219942986441635,0.1406498811952827,0,,Low Risk,No immediate action
16929.0,4,7,1295.39,5,5,4,554,Champions,0,0.5228539584229159,-0.7886817127170648,0,,Low Risk,No immediate action
16930.0,26,3,380.55,4,4,2,442,Loyal Customers,0,0.023948143445556,-0.6993191572193572,0,,Low Risk,No immediate action
16931.0,5,21,4604.22,5,5,5,555,Champions,3,1.9797176749390613,-0.3906181886802258,0,,Low Risk,No immediate action
16932.0,53,1,161.94,3,2,1,321,Others,0,-0.2696014349611248,-0.4990787542516937,0,,Low Risk,No immediate action
16933.0,1,2,563.23,5,3,3,533,Loyal Customers,0,0.0442098414213165,-0.9345648229737852,0,,Low Risk,No immediate action
16934.0,55,2,950.93,3,3,4,334,Loyal Customers,0,-0.1340243657864295,-0.4283515595209292,0,,Low Risk,No immediate action
16936.0,26,1,262.68,4,2,2,422,Potential Loyalists,0,-0.1597728265785506,-0.7389457279089782,0,,Low Risk,Personalized email campaign
16938.0,9,4,2736.38,5,4,5,545,Champions,0,0.3419864995903061,-0.7301553186689437,0,,Low Risk,No immediate action
16940.0,52,3,3049.88,3,4,5,345,Loyal Customers,0,0.112678048891379,-0.3440095187383429,0,,Low Risk,No immediate action
16942.0,13,9,1920.59,5,5,4,554,Champions,0,0.7079947213864968,-0.6447895501786136,0,0.0019626068640561,Low Risk,No immediate action
16943.0,212,3,816.73,1,4,3,143,At Risk,1,-0.6531912077565434,1.003890468124966,1,,Low Risk,No immediate action
16945.0,22,19,4345.5,4,5,5,455,Champions,3,1.7214021744272037,-0.2826969162222588,0,,Low Risk,No immediate action
16947.0,236,1,406.48,1,2,2,122,Lost Customers,1,-0.9487980492633884,1.168363115690613,1,,Low Risk,Re-engagement campaign
16948.0,139,3,435.02,2,4,2,242,At Risk,0,-0.4022331528463198,0.3259650983738913,1,,Low Risk,No immediate action
16949.0,4,6,1286.27,5,5,4,554,Champions,0,0.4344957769871923,-0.8062561794776925,0,0.0026329580880727,Low Risk,No immediate action
16950.0,57,3,1178.56,3,4,4,344,Loyal Customers,0,-0.0379143875604143,-0.3828533761404971,0,,Low Risk,No immediate action
16951.0,135,3,1277.75,2,4,4,244,At Risk,0,-0.3277623812395489,0.3276330336599841,1,,Low Risk,No immediate action
16952.0,109,2,167.61,2,3,1,231,At Risk,0,-0.3945885445680735,0.025232950776258,1,,Low Risk,No immediate action
16953.0,30,1,20.8,4,2,1,421,Potential Loyalists,0,-0.1920001152216006,-0.71360986622014,0,,Low Risk,Personalized email campaign
16954.0,1,9,2085.08,5,5,5,555,Champions,0,0.7652242606699081,-0.7460167086369601,0,,Low Risk,No immediate action
16955.0,185,4,518.67,1,4,3,143,At Risk,1,-0.4836837248710259,0.7632649515553231,1,,Low Risk,No immediate action
16956.0,18,1,308.74,4,2,2,422,Potential Loyalists,0,-0.1260912749947402,-0.809288853360262,0,,Low Risk,Personalized email campaign
16957.0,239,2,416.64,1,3,2,132,At Risk,1,-0.8717829673019956,1.2131392669480034,1,,Low Risk,No immediate action
16959.0,87,1,117.35,2,2,1,221,Others,0,-0.4021201917916189,-0.1933267139568075,0,,Low Risk,No immediate action
16960.0,39,3,507.05,3,4,3,343,Loyal Customers,0,-0.0166283993709582,-0.5759624862225338,0,,Low Risk,No immediate action
16961.0,116,1,234.17,2,2,1,221,Others,0,-0.5042637942781604,0.0744212807937336,1,0.992637024729744,High Risk,No immediate action
16963.0,187,1,110.55,1,2,1,121,Lost Customers,1,-0.7831388715485424,0.7115324803203612,1,,Low Risk,Re-engagement campaign
16965.0,227,1,201.19,1,2,1,121,Lost Customers,1,-0.9289825562007618,1.077672004724379,1,1.0,High Risk,Re-engagement campaign
16966.0,8,7,2154.97,5,5,5,555,Champions,0,0.5680661417699133,-0.7138433092690399,0,,Low Risk,No immediate action
16967.0,189,1,319.02,1,2,2,122,Lost Customers,1,-0.7760929490512619,0.7390049726385457,1,,Low Risk,Re-engagement campaign
16968.0,4,2,439.43,5,3,2,532,Loyal Customers,0,0.0240897153793053,-0.912973780091985,0,,Low Risk,No immediate action
16969.0,39,3,650.41,3,4,3,343,Loyal Customers,0,-0.0065493018962489,-0.5695195065531885,0,0.0024895517245003,Low Risk,No immediate action
16971.0,38,1,357.21,3,2,2,322,Others,0,-0.1987916527767278,-0.6260775217807528,0,0.002637024729744,Low Risk,No immediate action
16976.0,267,1,251.52,1,2,2,122,Lost Customers,1,-1.0776602839556984,1.4419998905229892,1,,Low Risk,Re-engagement campaign
16978.0,78,1,344.33,2,2,2,222,Others,0,-0.3519134357170464,-0.2645904614906482,0,,Low Risk,No immediate action
16979.0,4,6,1852.0,5,5,4,554,Champions,0,0.4742701060494639,-0.7808307687052407,0,0.0011168101239688,Low Risk,No immediate action
16980.0,255,2,1078.96,1,3,4,134,At Risk,1,-0.8861042575593234,1.3877320579017771,1,,Low Risk,No immediate action
16982.0,61,1,384.06,3,2,2,322,Others,0,-0.284428268626635,-0.4166829063692922,0,,Low Risk,No immediate action
16983.0,13,7,1931.25,5,5,4,554,Champions,0,0.5333102078246136,-0.6786396408396287,0,,Low Risk,No immediate action
16984.0,88,2,4481.35,2,3,5,235,At Risk,0,-0.0113923325518324,0.029019289954849,0,,Low Risk,No immediate action
16985.0,17,10,5464.12,4,5,5,455,Champions,0,1.0296222311069725,-0.4321627059956673,0,,Low Risk,No immediate action
16986.0,30,2,1873.2,4,3,4,434,Loyal Customers,0,0.0259520868138857,-0.6131934940123115,0,,Low Risk,No immediate action
16987.0,3,7,1625.05,5,5,4,554,Champions,0,0.5498365077685066,-0.7829175636220377,0,,Low Risk,No immediate action
16988.0,5,1,126.12,5,2,1,521,Potential Loyalists,0,-0.0894603163738223,-0.9351677064095664,0,,Low Risk,Personalized email campaign
16989.0,7,6,1133.25,5,5,4,554,Champions,0,0.4123213036501824,-0.7859783611071806,0,,Low Risk,No immediate action
16990.0,219,1,179.0,1,2,1,121,Lost Customers,1,-0.9000994030729286,1.0042615427605894,1,,Low Risk,Re-engagement campaign
16992.0,11,5,1614.31,5,4,4,544,Champions,0,0.3432041936253682,-0.7453162428479093,0,,Low Risk,No immediate action
16996.0,30,6,1456.96,4,5,4,454,Champions,0,0.347555787663153,-0.5632420677894572,0,0.0026329580880727,Low Risk,No immediate action
16997.0,288,3,702.0,1,4,3,143,At Risk,1,-0.950468292747392,1.6866594481128574,1,1.0,High Risk,Discount coupon
16998.0,150,4,295.0,2,4,2,242,At Risk,1,-0.3662199044795264,0.4364049453729381,1,,Low Risk,No immediate action
16999.0,23,2,484.82,4,3,2,432,Loyal Customers,0,-0.0450217995368262,-0.7389525199474286,0,0.0014941105845417,Low Risk,No immediate action
17001.0,1,11,3989.57,5,5,5,555,Champions,0,1.0745557017477605,-0.6260946835887622,0,,Low Risk,No immediate action
17002.0,86,3,1493.73,2,4,4,244,At Risk,0,-0.1261127543877162,-0.1061910048733918,0,,Low Risk,No immediate action
17004.0,46,2,1412.94,3,3,4,334,Loyal Customers,0,-0.0672935424721744,-0.4890524337868694,0,,Low Risk,No immediate action
17006.0,5,4,781.78,5,4,3,543,Loyal Customers,0,0.2197876162101327,-0.8542068331488214,0,,Low Risk,No immediate action
17007.0,51,6,889.9300000000001,3,5,3,353,Loyal Customers,0,0.2277765350461014,-0.3986412951032845,0,,Low Risk,No immediate action
17010.0,18,1,195.36,4,2,1,421,Potential Loyalists,0,-0.1340625924590435,-0.814384452097081,0,,Low Risk,Personalized email campaign
17011.0,30,1,270.9,4,2,2,422,Potential Loyalists,0,-0.1744165334803564,-0.7023697070732144,0,,Low Risk,Personalized email campaign
17014.0,8,3,586.33,5,4,3,543,Loyal Customers,0,0.1069130617660643,-0.8530005215276782,0,,Low Risk,No immediate action
17015.0,29,3,1842.56,4,4,4,444,Champions,0,0.1153202995350223,-0.6064575954379731,0,0.0005366927662225,Low Risk,No immediate action
17017.0,3,20,8694.26,5,5,5,555,Champions,3,2.187166686623954,-0.2420687993141327,0,,Low Risk,No immediate action
17018.0,41,2,920.1,3,3,3,333,Loyal Customers,0,-0.0829162224113448,-0.556460214324721,0,,Low Risk,No immediate action
17019.0,11,4,1272.61,5,4,4,544,Champions,0,0.2314635747026274,-0.7778377393129933,0,,Low Risk,No immediate action
17022.0,31,1,71.0,4,2,1,421,Potential Loyalists,0,-0.1922761497322092,-0.7023020966684212,0,,Low Risk,Personalized email campaign
17024.0,45,3,95.85,3,4,1,341,Loyal Customers,0,-0.0683707465084296,-0.5401330195570424,0,,Low Risk,No immediate action
17025.0,61,3,357.77,3,4,2,342,Loyal Customers,0,-0.1108426410408242,-0.3835352694766356,0,,Low Risk,No immediate action
17026.0,185,2,154.83,1,3,1,131,At Risk,1,-0.6846979120118614,0.7125838349026103,1,,Low Risk,No immediate action
17027.0,79,6,890.29,2,5,3,253,At Risk,0,0.1212504779611127,-0.1451789705245151,0,0.0032760506328309,Low Risk,No immediate action
17029.0,111,2,716.0,2,3,3,233,At Risk,0,-0.3636441370428692,0.0679823519198041,1,,Low Risk,No immediate action
17030.0,64,1,146.87,3,2,1,321,Others,0,-0.3125204151949945,-0.4001879116509064,0,,Low Risk,No immediate action
17031.0,12,2,380.35,5,3,2,532,Loyal Customers,0,-0.0105072229868762,-0.8432158080677021,0,,Low Risk,No immediate action
17033.0,86,3,1030.14,2,4,4,244,At Risk,0,-0.1587060077240754,-0.1270259724020731,0,,Low Risk,No immediate action
17034.0,16,3,745.52,4,4,3,443,Loyal Customers,0,0.0876618586524273,-0.7734329152091153,0,,Low Risk,No immediate action
17035.0,246,2,433.53,1,3,2,132,At Risk,1,-0.8972333373379253,1.2772598847726973,1,1.0,High Risk,Discount coupon
17037.0,88,1,1267.32,2,2,4,224,Others,0,-0.3250755717977565,-0.1325923557404974,0,0.002637024729744,Low Risk,No immediate action
17038.0,30,1,112.4,4,2,1,421,Potential Loyalists,0,-0.185560066890941,-0.7094931186077514,0,0.0028750183927623,Low Risk,Personalized email campaign
17040.0,138,1,449.73,2,2,2,222,Others,0,-0.5728275203043816,0.2832453774403287,1,,Low Risk,No immediate action
17041.0,27,3,1081.57,4,4,4,444,Champions,0,0.069428792936693,-0.6587618059962986,0,0.0024895517245003,Low Risk,No immediate action
17042.0,3,5,1044.38,5,4,4,544,Champions,0,0.3335778263095824,-0.8433435971393161,0,,Low Risk,No immediate action
17043.0,32,4,1735.18,4,4,4,444,Champions,0,0.1840715902214618,-0.5669640043810209,0,,Low Risk,No immediate action
17044.0,25,1,948.48,4,2,4,424,Potential Loyalists,0,-0.1077514255683188,-0.7171757000511119,0,,Low Risk,Personalized email campaign
17045.0,113,3,339.44,2,4,2,242,At Risk,0,-0.3100124645035486,0.0863266298424955,1,0.9874895517245004,High Risk,Discount coupon
17046.0,157,1,642.02,2,2,3,223,Others,1,-0.6316110537819335,0.463868714268945,1,,Low Risk,No immediate action
17047.0,85,3,1100.9,2,4,4,244,At Risk,0,-0.1499257347191809,-0.1328974778577818,0,0.0024895517245003,Low Risk,No immediate action
17048.0,118,3,925.35,2,4,3,243,At Risk,0,-0.2878463861131284,0.157917223702236,1,,Low Risk,No immediate action
17049.0,3,9,5659.9800000000005,5,5,5,555,Champions,0,1.008951099125513,-0.5672478990177579,0,0.0028010077518221,Low Risk,No immediate action
17050.0,96,6,3228.84,2,5,5,255,At Risk,0,0.2209731508689676,0.1137997026466121,1,,Low Risk,No immediate action
17051.0,194,1,247.14,1,2,1,121,Lost Customers,1,-0.800173588907835,0.7810327344900647,1,,Low Risk,Re-engagement campaign
17052.0,28,1,413.75,4,2,2,422,Potential Loyalists,0,-0.1567624802186048,-0.714052944247465,0,,Low Risk,Personalized email campaign
17053.0,131,1,498.48,2,2,3,223,Others,0,-0.5427622510061758,0.2220747957867833,1,0.992637024729744,High Risk,No immediate action
17054.0,28,5,1356.33,4,4,4,444,Champions,0,0.2603746974065021,-0.6030325334103549,0,,Low Risk,No immediate action
17058.0,82,3,1179.89,2,4,4,244,At Risk,0,-0.1329560297000611,-0.1565024013128474,0,,Low Risk,No immediate action
17059.0,30,5,3095.04,4,4,5,445,Champions,0,0.3750059862521297,-0.5067869857823291,0,,Low Risk,No immediate action
17060.0,266,1,234.24,1,2,1,121,Lost Customers,1,-1.0750697691935034,1.4321716333227967,1,,Low Risk,Re-engagement campaign
17061.0,74,11,5232.2300000000005,2,5,5,255,At Risk,0,0.8841277735873341,0.0905240688794078,0,0.0020576111396484,Low Risk,No immediate action
17062.0,314,4,538.37,1,4,3,143,At Risk,1,-0.9731960635034124,1.9318129195748348,1,,Low Risk,No immediate action
17063.0,21,7,1461.14,4,5,4,454,Champions,0,0.4698153102297091,-0.6273544501594513,0,,Low Risk,No immediate action
17064.0,59,3,859.35,3,4,3,343,Loyal Customers,0,-0.0679676430448201,-0.3790962263998802,0,,Low Risk,No immediate action
17068.0,12,21,4552.14,5,5,5,555,Champions,3,1.9494182859799265,-0.329597266082895,0,,Low Risk,No immediate action
17069.0,28,9,2709.7000000000003,4,5,5,455,Champions,0,0.7063929607712561,-0.473550127467425,0,,Low Risk,No immediate action
17070.0,114,1,312.14,2,2,2,222,Others,0,-0.4911712075632778,0.0598221638695729,1,,Low Risk,No immediate action
17071.0,28,9,2429.03,4,5,5,455,Champions,0,0.686660118358961,-0.4861641837159959,0,,Low Risk,No immediate action
17073.0,18,4,1446.09,4,4,4,444,Champions,0,0.2170224532267195,-0.7066795504334532,0,0.0026329580880727,Low Risk,No immediate action
17075.0,18,4,834.12,4,4,3,443,Loyal Customers,0,0.1739971652691456,-0.7341831097822898,0,,Low Risk,No immediate action
17076.0,36,3,841.0799999999999,3,4,3,343,Loyal Customers,0,0.0182722000395527,-0.5881052337926258,0,,Low Risk,No immediate action
17078.0,36,2,378.2,3,3,2,332,Loyal Customers,0,-0.1019881247424602,-0.626072881738815,0,,Low Risk,No immediate action
17079.0,78,1,118.8,2,2,1,221,Others,0,-0.3677695940141388,-0.2747263794930716,0,,Low Risk,No immediate action
17080.0,22,2,287.62,4,3,2,432,Loyal Customers,0,-0.0550807770852457,-0.7568668604491596,0,,Low Risk,No immediate action
17081.0,25,2,290.16,4,3,2,432,Loyal Customers,0,-0.0663184172528515,-0.729597761963111,0,,Low Risk,No immediate action
17082.0,33,2,2003.85,4,3,4,434,Loyal Customers,0,0.0237213745026205,-0.580166791414657,0,0.0,Low Risk,No immediate action
17083.0,109,3,1405.78,2,4,4,244,At Risk,0,-0.2198205225122929,0.0980441932247259,1,,Low Risk,No immediate action
17084.0,35,2,2949.75,3,3,5,335,Loyal Customers,0,0.0826132013719353,-0.5195522336837683,0,,Low Risk,No immediate action
17085.0,123,5,1566.65,2,4,4,244,At Risk,0,-0.0863520693547107,0.2663263708845446,1,,Low Risk,No immediate action
17086.0,7,6,2050.08,5,5,4,554,Champions,0,0.4767801411064997,-0.7447735825758901,0,0.0011168101239688,Low Risk,No immediate action
17088.0,28,4,1991.01,4,4,4,444,Champions,0,0.2172796504170522,-0.5916729159695006,0,0.0011168101239688,Low Risk,No immediate action
17090.0,4,7,2043.95,5,5,4,554,Champions,0,0.5754823708508479,-0.7550394355038597,0,,Low Risk,No immediate action
17091.0,3,9,3827.76,5,5,5,555,Champions,0,0.8801346651473341,-0.6495927386506244,0,,Low Risk,No immediate action
17092.0,50,4,1777.78,3,4,4,344,Loyal Customers,0,0.1185693269704866,-0.4021197823001555,0,,Low Risk,No immediate action
17094.0,322,1,302.0,1,2,2,122,Lost Customers,1,-1.283408555414928,1.942109238374817,1,,Low Risk,Re-engagement campaign
17095.0,23,3,1324.16,4,4,4,444,Champions,0,0.1017059989849261,-0.6840657583968748,0,0.0011871355285657,Low Risk,No immediate action
17096.0,15,4,1022.13,4,4,4,444,Champions,0,0.1986316527010221,-0.7528883844960607,0,,Low Risk,No immediate action
17097.0,2,8,954.42,5,5,4,554,Champions,0,0.5942094526824504,-0.8049445177163951,0,,Low Risk,No immediate action
17100.0,18,2,971.74,4,3,4,434,Loyal Customers,0,0.0082387274284474,-0.7623272803901514,0,,Low Risk,No immediate action
17101.0,10,4,1621.73,5,4,4,544,Champions,0,0.259814282787461,-0.7711990060636312,0,,Low Risk,No immediate action
17102.0,262,1,25.5,1,2,1,121,Lost Customers,1,-1.0745238624146658,1.3865837103993022,1,1.0,High Risk,Re-engagement campaign
17105.0,159,2,665.78,2,3,3,233,At Risk,1,-0.5498344014639048,0.5002044376522412,1,,Low Risk,No immediate action
17107.0,33,6,10815.43,4,5,5,455,Champions,0,0.9940980752059004,-0.115492592784036,0,0.0019728380090724,Low Risk,No immediate action
17109.0,29,6,885.04,4,5,3,453,Loyal Customers,0,0.311151669170795,-0.5979973216679811,0,,Low Risk,No immediate action
17110.0,165,1,163.29999999999998,2,2,1,221,Others,1,-0.6957112877974381,0.5147669486506217,1,1.0,High Risk,No immediate action
17111.0,47,1,248.61,3,2,1,321,Others,0,-0.240675560364581,-0.5494934622124737,0,,Low Risk,No immediate action
17114.0,6,8,808.62,5,5,3,553,Loyal Customers,0,0.5687371841661447,-0.7752905653005014,0,,Low Risk,No immediate action
17115.0,8,3,837.5,5,4,3,543,Loyal Customers,0,0.1245718711461056,-0.8417122737350621,0,0.0024895517245003,Low Risk,No immediate action
17117.0,288,1,116.2,1,2,1,121,Lost Customers,1,-1.167087645035315,1.6260028587522215,1,,Low Risk,Re-engagement campaign
17118.0,318,1,157.02,1,2,1,121,Lost Customers,1,-1.2783799250382424,1.8993868594225665,1,1.0,High Risk,Re-engagement campaign
17119.0,3,2,606.91,5,3,3,533,Loyal Customers,0,0.0396700044818132,-0.9144984315185428,0,,Low Risk,No immediate action
17120.0,233,1,307.46,1,2,2,122,Lost Customers,1,-0.9443435517043202,1.136757949413699,1,,Low Risk,Re-engagement campaign
17122.0,119,1,138.32,2,2,1,221,Others,0,-0.5224188619048666,0.0972684710092264,1,,Low Risk,No immediate action
17123.0,162,1,345.3,2,2,2,222,Others,1,-0.6714993406545056,0.4957915685531121,1,1.0,High Risk,No immediate action
17124.0,185,1,298.89,1,2,2,122,Lost Customers,1,-0.7622865890448508,0.7018936847278525,1,,Low Risk,Re-engagement campaign
17125.0,50,1,259.35,3,2,2,322,Others,0,-0.2513366896554247,-0.5218558339183292,0,,Low Risk,No immediate action
17126.0,152,5,1004.75,2,4,4,244,At Risk,1,-0.2362138989480786,0.5035708837630293,1,1.0,High Risk,Discount coupon
17128.0,335,1,157.09,1,2,1,121,Lost Customers,1,-1.343066905190223,2.0532680221502613,1,,Low Risk,Re-engagement campaign
17131.0,5,5,2463.17,5,4,5,545,Champions,0,0.4257167542169499,-0.7614761051461738,0,0.0020940802549241,Low Risk,No immediate action
17133.0,16,7,4892.240000000001,4,5,5,455,Champions,0,0.7300699583102828,-0.5184099312851199,0,,Low Risk,No immediate action
17134.0,107,2,425.0,2,3,2,232,At Risk,0,-0.3688816186448181,0.0186974458238741,1,,Low Risk,No immediate action
17135.0,16,7,1139.73,4,5,4,454,Champions,0,0.4662452229250908,-0.6870577105751222,0,,Low Risk,No immediate action
